Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
215,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12500,10800,8-Oct-18
216,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12500,10800,9-Oct-18
217,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12500,10800,10-Oct-18
218,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12500,10800,11-Oct-18
219,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12500,10800,12-Oct-18
220,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12500,10800,13-Oct-18
221,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12500,10800,15-Oct-18
222,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7400,11600,10200,11-Dec-18
223,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7400,11600,10200,12-Dec-18
224,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7400,12400,9900,5-Nov-16
225,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7400,12400,9900,21-Oct-16
226,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7400,12400,9900,24-Oct-16
227,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7400,12400,9900,25-Oct-16
228,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7400,13000,10900,13-Jan-20
229,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7500,8900,8200,14-Dec-15
230,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7500,9000,8200,5-Dec-15
231,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7500,9000,8200,10-Dec-15
232,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7500,9200,8400,19-Nov-15
233,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7500,9200,8400,21-Nov-15
