"Min,Max,Modal Price from Tamil Nadu[Bajra(Pearl Millet/Cumbu)] from 01-Jan-2015To01-Jan-2019 (Total-281) (Total-281)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
166,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,1650,1600,16-May-18
167,Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1243,1243,1243,19-Jun-18
168,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1621,3389,1625,11-Aug-16
169,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1653,4242,4089,1-Aug-16
170,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,926,1139,1100,12-Jan-18
171,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1389,1419,1405,8-Mar-16
172,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1528,1528,1528,29-Oct-15
173,Cuddalore,Bhuvanagiri,Bajra(Pearl Millet/Cumbu),Other,FAQ,1186,1316,1289,31-Aug-15
174,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1500,1450,11-Jun-15
175,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,1900,1850,9-Aug-15
176,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,1900,1850,17-Aug-15
177,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1509,1509,1509,14-Sep-16
178,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1300,1200,25-Mar-15
179,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1300,1250,8-Jun-15
180,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1300,1250,10-Jun-15
181,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1500,1400,19-Jan-17
182,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1550,1450,12-Jul-17
183,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1550,1500,7-Feb-18
184,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1600,1550,15-Mar-18
185,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1600,1550,28-Apr-18
186,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1700,1600,14-Sep-18
187,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,1700,1600,18-Apr-18
188,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1700,1650,25-Jul-18
189,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1800,1700,23-Aug-18
190,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1900,2100,2000,19-Dec-18
191,Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1809,1809,1809,7-Nov-16
